0.1	4.0	0.006	0.275	0.006	20.0	0.9463990691694057
0.1	4.0	0.006	0.275	0.009	9.0	0.9459053513010571
0.1	4.0	0.006	0.275	0.009	14.5	0.9459343935286071
0.1	4.0	0.006	0.275	0.009	20.0	0.9459343935286071
0.1	4.0	0.006	0.3	0.003	9.0	0.948315856187701
0.1	4.0	0.006	0.3	0.003	14.5	0.9485772362356502
0.1	4.0	0.006	0.3	0.003	20.0	0.9487514896009498
0.1	4.0	0.006	0.3	0.006	9.0	0.9463409847143062
0.1	4.0	0.006	0.3	0.006	14.5	0.9463990691694057
0.1	4.0	0.006	0.3	0.006	20.0	0.9463990691694057
0.1	4.0	0.006	0.3	0.009	9.0	0.9459053513010571
0.1	4.0	0.006	0.3	0.009	14.5	0.9459343935286071
0.1	4.0	0.006	0.3	0.009	20.0	0.9459343935286071
0.1	5.0	0.002	0.25	0.003	9.0	0.9731980750633746
0.1	5.0	0.002	0.25	0.003	14.5	0.9731980750633746
0.1	5.0	0.002	0.25	0.003	20.0	0.9732538361402705
0.1	5.0	0.002	0.25	0.006	9.0	0.9727519864482078
0.1	5.0	0.002	0.25	0.006	14.5	0.9727519864482078
0.1	5.0	0.002	0.25	0.006	20.0	0.9727519864482078
0.1	5.0	0.002	0.25	0.009	9.0	0.9727519864482078
0.1	5.0	0.002	0.25	0.009	14.5	0.9727519864482078
0.1	5.0	0.002	0.25	0.009	20.0	0.9727519864482078
0.1	5.0	0.002	0.275	0.003	9.0	0.9731980750633746
0.1	5.0	0.002	0.275	0.003	14.5	0.9731980750633746
0.1	5.0	0.002	0.275	0.003	20.0	0.9732538361402705
0.1	5.0	0.002	0.275	0.006	9.0	0.9727519864482078
0.1	5.0	0.002	0.275	0.006	14.5	0.9727519864482078
0.1	5.0	0.002	0.275	0.006	20.0	0.9727519864482078
0.1	5.0	0.002	0.275	0.009	9.0	0.9727519864482078
0.1	5.0	0.002	0.275	0.009	14.5	0.9727519864482078
0.1	5.0	0.002	0.275	0.009	20.0	0.9727519864482078
0.1	5.0	0.002	0.3	0.003	9.0	0.9731980750633746
0.1	5.0	0.002	0.3	0.003	14.5	0.9731980750633746
0.1	5.0	0.002	0.3	0.003	20.0	0.9732538361402705
0.1	5.0	0.002	0.3	0.006	9.0	0.9727519864482078
0.1	5.0	0.002	0.3	0.006	14.5	0.9727519864482078
0.1	5.0	0.002	0.3	0.006	20.0	0.9727519864482078
0.1	5.0	0.002	0.3	0.009	9.0	0.9727519864482078
0.1	5.0	0.002	0.3	0.009	14.5	0.9727519864482078
0.1	5.0	0.002	0.3	0.009	20.0	0.9727519864482078
0.1	5.0	0.004	0.25	0.003	9.0	0.9743132966012917
0.1	5.0	0.004	0.25	0.003	14.5	0.9744526992935314
0.1	5.0	0.004	0.25	0.003	20.0	0.9745363409088752
0.1	5.0	0.004	0.25	0.006	9.0	0.9728635086019995
0.1	5.0	0.004	0.25	0.006	14.5	0.9729192696788955
0.1	5.0	0.004	0.25	0.006	20.0	0.9729471502173433
0.1	5.0	0.004	0.25	0.009	9.0	0.9725568226790723
0.1	5.0	0.004	0.25	0.009	14.5	0.9725568226790723
0.1	5.0	0.004	0.25	0.009	20.0	0.9725568226790723
0.1	5.0	0.004	0.275	0.003	9.0	0.9743132966012917
0.1	5.0	0.004	0.275	0.003	14.5	0.9744526992935314
0.1	5.0	0.004	0.275	0.003	20.0	0.9745363409088752
0.1	5.0	0.004	0.275	0.006	9.0	0.9728635086019995
0.1	5.0	0.004	0.275	0.006	14.5	0.9729192696788955
0.1	5.0	0.004	0.275	0.006	20.0	0.9729471502173433
0.1	5.0	0.004	0.275	0.009	9.0	0.9725568226790723
0.1	5.0	0.004	0.275	0.009	14.5	0.9725568226790723
0.1	5.0	0.004	0.275	0.009	20.0	0.9725568226790723
0.1	5.0	0.004	0.3	0.003	9.0	0.9743132966012917
0.1	5.0	0.004	0.3	0.003	14.5	0.9744526992935314
0.1	5.0	0.004	0.3	0.003	20.0	0.9745363409088752
0.1	5.0	0.004	0.3	0.006	9.0	0.9728635086019995
0.1	5.0	0.004	0.3	0.006	14.5	0.9729192696788955
0.1	5.0	0.004	0.3	0.006	20.0	0.9729471502173433
0.1	5.0	0.004	0.3	0.009	9.0	0.9725568226790723
0.1	5.0	0.004	0.3	0.009	14.5	0.9725568226790723
0.1	5.0	0.004	0.3	0.009	20.0	0.9725568226790723
0.1	5.0	0.006	0.25	0.003	9.0	0.9765437396771262
0.1	5.0	0.006	0.25	0.003	14.5	0.9769526542410291
0.1	5.0	0.006	0.25	0.003	20.0	0.9772314596255083
0.1	5.0	0.006	0.25	0.006	9.0	0.9731609010121108
0.1	5.0	0.006	0.25	0.006	14.5	0.9732724231659026
0.1	5.0	0.006	0.25	0.006	20.0	0.9733281842427983
0.1	5.0	0.006	0.25	0.009	9.0	0.9725847032175202
0.1	5.0	0.006	0.25	0.009	14.5	0.9726404642944161
0.1	5.0	0.006	0.25	0.009	20.0	0.9726776383456801
0.1	5.0	0.006	0.275	0.003	9.0	0.9765437396771262
0.1	5.0	0.006	0.275	0.003	14.5	0.9769526542410291
0.1	5.0	0.006	0.275	0.003	20.0	0.9772314596255083
0.1	5.0	0.006	0.275	0.006	9.0	0.9731609010121108
0.1	5.0	0.006	0.275	0.006	14.5	0.9732724231659026
0.1	5.0	0.006	0.275	0.006	20.0	0.9733281842427983
0.1	5.0	0.006	0.275	0.009	9.0	0.9725847032175202
0.1	5.0	0.006	0.275	0.009	14.5	0.9726404642944161
0.1	5.0	0.006	0.275	0.009	20.0	0.9726776383456801
0.1	5.0	0.006	0.3	0.003	9.0	0.9765437396771262
0.1	5.0	0.006	0.3	0.003	14.5	0.9769526542410291
0.1	5.0	0.006	0.3	0.003	20.0	0.9772314596255083
0.1	5.0	0.006	0.3	0.006	9.0	0.9731609010121108
0.1	5.0	0.006	0.3	0.006	14.5	0.9732724231659026
0.1	5.0	0.006	0.3	0.006	20.0	0.9733281842427983
0.1	5.0	0.006	0.3	0.009	9.0	0.9725847032175202
0.1	5.0	0.006	0.3	0.009	14.5	0.9726404642944161
0.1	5.0	0.006	0.3	0.009	20.0	0.9726776383456801
0.1	6.0	0.002	0.25	0.003	9.0	0.9927020606265027
0.1	6.0	0.002	0.25	0.003	14.5	0.9927020606265027
0.1	6.0	0.002	0.25	0.003	20.0	0.9927020606265027
0.1	6.0	0.002	0.25	0.006	9.0	0.9920050471653045
0.1	6.0	0.002	0.25	0.006	14.5	0.9920050471653045
0.1	6.0	0.002	0.25	0.006	20.0	0.9920050471653045
0.1	6.0	0.002	0.25	0.009	9.0	0.9920050471653045
0.1	6.0	0.002	0.25	0.009	14.5	0.9920050471653045
0.1	6.0	0.002	0.25	0.009	20.0	0.9920050471653045
0.1	6.0	0.002	0.275	0.003	9.0	0.9927020606265027
0.1	6.0	0.002	0.275	0.003	14.5	0.9927020606265027
0.1	6.0	0.002	0.275	0.003	20.0	0.9927020606265027
0.1	6.0	0.002	0.275	0.006	9.0	0.9920050471653045
0.1	6.0	0.002	0.275	0.006	14.5	0.9920050471653045
0.1	6.0	0.002	0.275	0.006	20.0	0.9920050471653045
0.1	6.0	0.002	0.275	0.009	9.0	0.9920050471653045
0.1	6.0	0.002	0.275	0.009	14.5	0.9920050471653045
0.1	6.0	0.002	0.275	0.009	20.0	0.9920050471653045
0.1	6.0	0.002	0.3	0.003	9.0	0.9927020606265027
0.1	6.0	0.002	0.3	0.003	14.5	0.9927020606265027
0.1	6.0	0.002	0.3	0.003	20.0	0.9927020606265027
0.1	6.0	0.002	0.3	0.006	9.0	0.9920050471653045
0.1	6.0	0.002	0.3	0.006	14.5	0.9920050471653045
0.1	6.0	0.002	0.3	0.006	20.0	0.9920050471653045
0.1	6.0	0.002	0.3	0.009	9.0	0.9920050471653045
0.1	6.0	0.002	0.3	0.009	14.5	0.9920050471653045
0.1	6.0	0.002	0.3	0.009	20.0	0.9920050471653045
0.1	6.0	0.004	0.25	0.003	9.0	0.9945220402196313
0.1	6.0	0.004	0.25	0.003	14.5	0.9947350165549974
0.1	6.0	0.004	0.25	0.003	20.0	0.9948511854651971
0.1	6.0	0.004	0.25	0.006	9.0	0.9923341924108703
0.1	6.0	0.004	0.25	0.006	14.5	0.9923922768659702
0.1	6.0	0.004	0.25	0.006	20.0	0.9924116383510034
0.1	6.0	0.004	0.25	0.009	9.0	0.9918501552850383
0.1	6.0	0.004	0.25	0.009	14.5	0.9918888782551049
0.1	6.0	0.004	0.25	0.009	20.0	0.9919082397401381
0.1	6.0	0.004	0.275	0.003	9.0	0.9945220402196313
0.1	6.0	0.004	0.275	0.003	14.5	0.9947350165549974
0.1	6.0	0.004	0.275	0.003	20.0	0.9948511854651971
0.1	6.0	0.004	0.275	0.006	9.0	0.9923341924108703
0.1	6.0	0.004	0.275	0.006	14.5	0.9923922768659702
0.1	6.0	0.004	0.275	0.006	20.0	0.9924116383510034
0.1	6.0	0.004	0.275	0.009	9.0	0.9918501552850383
0.1	6.0	0.004	0.275	0.009	14.5	0.9918888782551049
0.1	6.0	0.004	0.275	0.009	20.0	0.9919082397401381
0.1	6.0	0.004	0.3	0.003	9.0	0.9945220402196313
0.1	6.0	0.004	0.3	0.003	14.5	0.9947350165549974
0.1	6.0	0.004	0.3	0.003	20.0	0.9948511854651971
0.1	6.0	0.004	0.3	0.006	9.0	0.9923341924108703
0.1	6.0	0.004	0.3	0.006	14.5	0.9923922768659702
0.1	6.0	0.004	0.3	0.006	20.0	0.9924116383510034
0.1	6.0	0.004	0.3	0.009	9.0	0.9918501552850383
0.1	6.0	0.004	0.3	0.009	14.5	0.9918888782551049
0.1	6.0	0.004	0.3	0.009	20.0	0.9919082397401381
0.1	6.0	0.006	0.25	0.003	9.0	0.9977618620485341
0.1	6.0	0.006	0.25	0.003	14.5	0.998394337226288
0.1	6.0	0.006	0.25	0.003	20.0	0.998755751613576
0.1	6.0	0.006	0.25	0.006	9.0	0.9927924142233246
0.1	6.0	0.006	0.25	0.006	14.5	0.9929602137602798
0.1	6.0	0.006	0.25	0.006	20.0	0.9930505673571018
0.1	6.0	0.006	0.25	0.009	9.0	0.9920050471653045
0.1	6.0	0.006	0.25	0.009	14.5	0.9920824931054376
0.1	6.0	0.006	0.25	0.009	20.0	0.9921212160755042
0.1	6.0	0.006	0.275	0.003	9.0	0.9977618620485341
0.1	6.0	0.006	0.275	0.003	14.5	0.998394337226288
0.1	6.0	0.006	0.275	0.003	20.0	0.998755751613576
0.1	6.0	0.006	0.275	0.006	9.0	0.9927924142233246
0.1	6.0	0.006	0.275	0.006	14.5	0.9929602137602798
0.1	6.0	0.006	0.275	0.006	20.0	0.9930505673571018
0.1	6.0	0.006	0.275	0.009	9.0	0.9920050471653045
0.1	6.0	0.006	0.275	0.009	14.5	0.9920824931054376
0.1	6.0	0.006	0.275	0.009	20.0	0.9921212160755042
0.1	6.0	0.006	0.3	0.003	9.0	0.9977618620485341
0.1	6.0	0.006	0.3	0.003	14.5	0.9983814295695992
0.1	6.0	0.006	0.3	0.003	20.0	0.998755751613576
0.1	6.0	0.006	0.3	0.006	9.0	0.9927924142233246
0.1	6.0	0.006	0.3	0.006	14.5	0.9929602137602798
0.1	6.0	0.006	0.3	0.006	20.0	0.9930505673571018
0.1	6.0	0.006	0.3	0.009	9.0	0.9920050471653045
0.1	6.0	0.006	0.3	0.009	14.5	0.9920824931054376
0.1	6.0	0.006	0.3	0.009	20.0	0.9921212160755042
0.35	4.0	0.002	0.25	0.003	9.0	0.9902162755726278
0.35	4.0	0.002	0.25	0.003	14.5	0.9902162755726278
0.35	4.0	0.002	0.25	0.003	20.0	0.9902162755726278
0.35	4.0	0.002	0.25	0.006	9.0	0.9902162755726278
0.35	4.0	0.002	0.25	0.006	14.5	0.9902162755726278
0.35	4.0	0.002	0.25	0.006	20.0	0.9902162755726278
0.35	4.0	0.002	0.25	0.009	9.0	0.9902162755726278
0.35	4.0	0.002	0.25	0.009	14.5	0.9902162755726278
0.35	4.0	0.002	0.25	0.009	20.0	0.9902162755726278
0.35	4.0	0.002	0.275	0.003	9.0	0.9901954359338625
0.35	4.0	0.002	0.275	0.003	14.5	0.9901954359338625
0.35	4.0	0.002	0.275	0.003	20.0	0.9901954359338625
0.35	4.0	0.002	0.275	0.006	9.0	0.9901954359338625
0.35	4.0	0.002	0.275	0.006	14.5	0.9901954359338625
0.35	4.0	0.002	0.275	0.006	20.0	0.9901954359338625
0.35	4.0	0.002	0.275	0.009	9.0	0.9901954359338625
0.35	4.0	0.002	0.275	0.009	14.5	0.9901954359338625
0.35	4.0	0.002	0.275	0.009	20.0	0.9901954359338625
0.35	4.0	0.002	0.3	0.003	9.0	0.9901954359338625
0.35	4.0	0.002	0.3	0.003	14.5	0.9901954359338625
0.35	4.0	0.002	0.3	0.003	20.0	0.9901954359338625
0.35	4.0	0.002	0.3	0.006	9.0	0.9901954359338625
0.35	4.0	0.002	0.3	0.006	14.5	0.9901954359338625
0.35	4.0	0.002	0.3	0.006	20.0	0.9901954359338625
0.35	4.0	0.002	0.3	0.009	9.0	0.9901954359338625
0.35	4.0	0.002	0.3	0.009	14.5	0.9901954359338625
0.35	4.0	0.002	0.3	0.009	20.0	0.9901954359338625
0.35	4.0	0.004	0.25	0.003	9.0	0.9943737835063078
0.35	4.0	0.004	0.25	0.003	14.5	0.9946342789908742
0.35	4.0	0.004	0.25	0.003	20.0	0.9947488970040834
0.35	4.0	0.004	0.25	0.006	9.0	0.9898515818942348
0.35	4.0	0.004	0.25	0.006	14.5	0.9898515818942348
0.35	4.0	0.004	0.25	0.006	20.0	0.9898515818942348
0.35	4.0	0.004	0.25	0.009	9.0	0.9898515818942348
0.35	4.0	0.004	0.25	0.009	14.5	0.9898515818942348
0.35	4.0	0.004	0.25	0.009	20.0	0.9898515818942348
0.35	4.0	0.004	0.275	0.003	9.0	0.9943737835063078
0.35	4.0	0.004	0.275	0.003	14.5	0.9946342789908742
0.35	4.0	0.004	0.275	0.003	20.0	0.9947488970040834
0.35	4.0	0.004	0.275	0.006	9.0	0.9898411620748522
0.35	4.0	0.004	0.275	0.006	14.5	0.9898411620748522
0.35	4.0	0.004	0.275	0.006	20.0	0.9898411620748522
0.35	4.0	0.004	0.275	0.009	9.0	0.9898411620748522
0.35	4.0	0.004	0.275	0.009	14.5	0.9898411620748522
0.35	4.0	0.004	0.275	0.009	20.0	0.9898411620748522
0.35	4.0	0.004	0.3	0.003	9.0	0.9943842033256904
0.35	4.0	0.004	0.3	0.003	14.5	0.9946446988102569
0.35	4.0	0.004	0.3	0.003	20.0	0.9947593168234661
0.35	4.0	0.004	0.3	0.006	9.0	0.9898411620748522
0.35	4.0	0.004	0.3	0.006	14.5	0.9898411620748522
0.35	4.0	0.004	0.3	0.006	20.0	0.9898411620748522
0.35	4.0	0.004	0.3	0.009	9.0	0.9898411620748522
0.35	4.0	0.004	0.3	0.009	14.5	0.9898411620748522
0.35	4.0	0.004	0.3	0.009	20.0	0.9898411620748522
0.35	4.0	0.006	0.25	0.003	9.0	0.9982186968585083
0.35	4.0	0.006	0.25	0.003	14.5	0.9989133514840188
0.35	4.0	0.006	0.25	0.003	20.0	0.9996080061095292
0.35	4.0	0.006	0.25	0.006	9.0	0.9905774959778935
0.35	4.0	0.006	0.25	0.006	14.5	0.9905774959778935
0.35	4.0	0.006	0.25	0.006	20.0	0.9905774959778935
0.35	4.0	0.006	0.25	0.009	9.0	0.9891881867268725
0.35	4.0	0.006	0.25	0.009	14.5	0.9891881867268725
0.35	4.0	0.006	0.25	0.009	20.0	0.9891881867268725
0.35	4.0	0.006	0.275	0.003	9.0	0.9982186968585083
0.35	4.0	0.006	0.275	0.003	14.5	0.9989133514840188
0.35	4.0	0.006	0.275	0.003	20.0	0.9996080061095292
0.35	4.0	0.006	0.275	0.006	9.0	0.9905774959778935
0.35	4.0	0.006	0.275	0.006	14.5	0.9905774959778935
0.35	4.0	0.006	0.275	0.006	20.0	0.9905774959778935
0.35	4.0	0.006	0.275	0.009	9.0	0.9891881867268725
0.35	4.0	0.006	0.275	0.009	14.5	0.9891881867268725
0.35	4.0	0.006	0.275	0.009	20.0	0.9891881867268725
0.35	4.0	0.006	0.3	0.003	9.0	0.9982186968585083
0.35	4.0	0.006	0.3	0.003	14.5	0.9989133514840188
0.35	4.0	0.006	0.3	0.003	20.0	0.9996080061095292
0.35	4.0	0.006	0.3	0.006	9.0	0.9905774959778935
0.35	4.0	0.006	0.3	0.006	14.5	0.9905774959778935
0.35	4.0	0.006	0.3	0.006	20.0	0.9905774959778935
0.35	4.0	0.006	0.3	0.009	9.0	0.9891881867268725
0.35	4.0	0.006	0.3	0.009	14.5	0.9891881867268725
0.35	4.0	0.006	0.3	0.009	20.0	0.9891881867268725
0.35	5.0	0.002	0.25	0.003	9.0	1.0216691255683397
0.35	5.0	0.002	0.25	0.003	14.5	1.0216691255683397
0.35	5.0	0.002	0.25	0.003	20.0	1.0216691255683397
0.35	5.0	0.002	0.25	0.006	9.0	1.0216691255683397
0.35	5.0	0.002	0.25	0.006	14.5	1.0216691255683397
0.35	5.0	0.002	0.25	0.006	20.0	1.0216691255683397
0.35	5.0	0.002	0.25	0.009	9.0	1.0216691255683397
0.35	5.0	0.002	0.25	0.009	14.5	1.0216691255683397
0.35	5.0	0.002	0.25	0.009	20.0	1.0216691255683397
0.35	5.0	0.002	0.275	0.003	9.0	1.0216691255683397
0.35	5.0	0.002	0.275	0.003	14.5	1.0216691255683397
0.35	5.0	0.002	0.275	0.003	20.0	1.0216691255683397
0.35	5.0	0.002	0.275	0.006	9.0	1.0216691255683397
0.35	5.0	0.002	0.275	0.006	14.5	1.0216691255683397
0.35	5.0	0.002	0.275	0.006	20.0	1.0216691255683397
0.35	5.0	0.002	0.275	0.009	9.0	1.0216691255683397
0.35	5.0	0.002	0.275	0.009	14.5	1.0216691255683397
0.35	5.0	0.002	0.275	0.009	20.0	1.0216691255683397
0.35	5.0	0.002	0.3	0.003	9.0	1.02165578819953
0.35	5.0	0.002	0.3	0.003	14.5	1.02165578819953
0.35	5.0	0.002	0.3	0.003	20.0	1.02165578819953
0.35	5.0	0.002	0.3	0.006	9.0	1.02165578819953
0.35	5.0	0.002	0.3	0.006	14.5	1.02165578819953
0.35	5.0	0.002	0.3	0.006	20.0	1.02165578819953
0.35	5.0	0.002	0.3	0.009	9.0	1.02165578819953
0.35	5.0	0.002	0.3	0.009	14.5	1.02165578819953
0.35	5.0	0.002	0.3	0.009	20.0	1.02165578819953
0.35	5.0	0.004	0.25	0.003	9.0	1.0283111352356205
0.35	5.0	0.004	0.25	0.003	14.5	1.0289780036761105
0.35	5.0	0.004	0.25	0.003	20.0	1.0289780036761105
0.35	5.0	0.004	0.25	0.006	9.0	1.0209755823902302
0.35	5.0	0.004	0.25	0.006	14.5	1.0209755823902302
0.35	5.0	0.004	0.25	0.006	20.0	1.0209755823902302
0.35	5.0	0.004	0.25	0.009	9.0	1.0209755823902302
0.35	5.0	0.004	0.25	0.009	14.5	1.0209755823902302
0.35	5.0	0.004	0.25	0.009	20.0	1.0209755823902302
0.35	5.0	0.004	0.275	0.003	9.0	1.0283111352356205
0.35	5.0	0.004	0.275	0.003	14.5	1.0289780036761105
0.35	5.0	0.004	0.275	0.003	20.0	1.0289780036761105
0.35	5.0	0.004	0.275	0.006	9.0	1.0209755823902302
0.35	5.0	0.004	0.275	0.006	14.5	1.0209755823902302
0.35	5.0	0.004	0.275	0.006	20.0	1.0209755823902302
0.35	5.0	0.004	0.275	0.009	9.0	1.0209755823902302
0.35	5.0	0.004	0.275	0.009	14.5	1.0209755823902302
0.35	5.0	0.004	0.275	0.009	20.0	1.0209755823902302
0.35	5.0	0.004	0.3	0.003	9.0	1.0283111352356205
0.35	5.0	0.004	0.3	0.003	14.5	1.0289780036761105
0.35	5.0	0.004	0.3	0.003	20.0	1.0289780036761105
0.35	5.0	0.004	0.3	0.006	9.0	1.0209755823902302
0.35	5.0	0.004	0.3	0.006	14.5	1.0209755823902302
0.35	5.0	0.004	0.3	0.006	20.0	1.0209755823902302
0.35	5.0	0.004	0.3	0.009	9.0	1.0209755823902302
0.35	5.0	0.004	0.3	0.009	14.5	1.0209755823902302
0.35	5.0	0.004	0.3	0.009	20.0	1.0209755823902302
0.35	5.0	0.006	0.25	0.003	9.0	1.0367581354818274
0.35	5.0	0.006	0.25	0.003	14.5	1.0380918723628074
0.35	5.0	0.006	0.25	0.003	20.0	1.0389810302834608
0.35	5.0	0.006	0.25	0.006	9.0	1.0243099245926803
0.35	5.0	0.006	0.25	0.006	14.5	1.024754503553007
0.35	5.0	0.006	0.25	0.006	20.0	1.024754503553007
0.35	5.0	0.006	0.25	0.009	9.0	1.020753292910067
0.35	5.0	0.006	0.25	0.009	14.5	1.020753292910067
0.35	5.0	0.006	0.25	0.009	20.0	1.020753292910067
0.35	5.0	0.006	0.275	0.003	9.0	1.0367581354818274
0.35	5.0	0.006	0.275	0.003	14.5	1.0380918723628074
0.35	5.0	0.006	0.275	0.003	20.0	1.0389810302834608
0.35	5.0	0.006	0.275	0.006	9.0	1.0243099245926803
0.35	5.0	0.006	0.275	0.006	14.5	1.024754503553007
0.35	5.0	0.006	0.275	0.006	20.0	1.024754503553007
0.35	5.0	0.006	0.275	0.009	9.0	1.020753292910067
0.35	5.0	0.006	0.275	0.009	14.5	1.020753292910067
0.35	5.0	0.006	0.275	0.009	20.0	1.020753292910067
0.35	5.0	0.006	0.3	0.003	9.0	1.0367581354818274
0.35	5.0	0.006	0.3	0.003	14.5	1.0380918723628074
0.35	5.0	0.006	0.3	0.003	20.0	1.0389810302834608
0.35	5.0	0.006	0.3	0.006	9.0	1.0243099245926803
0.35	5.0	0.006	0.3	0.006	14.5	1.024754503553007
0.35	5.0	0.006	0.3	0.006	20.0	1.024754503553007
0.35	5.0	0.006	0.3	0.009	9.0	1.020753292910067
0.35	5.0	0.006	0.3	0.009	14.5	1.020753292910067
0.35	5.0	0.006	0.3	0.009	20.0	1.020753292910067
0.35	6.0	0.002	0.25	0.003	9.0	1.0447605567677076
0.35	6.0	0.002	0.25	0.003	14.5	1.0447605567677076
0.35	6.0	0.002	0.25	0.003	20.0	1.0447605567677076
0.35	6.0	0.002	0.25	0.006	9.0	1.042908144433013
0.35	6.0	0.002	0.25	0.006	14.5	1.042908144433013
0.35	6.0	0.002	0.25	0.006	20.0	1.042908144433013
0.35	6.0	0.002	0.25	0.009	9.0	1.042908144433013
0.35	6.0	0.002	0.25	0.009	14.5	1.042908144433013
0.35	6.0	0.002	0.25	0.009	20.0	1.042908144433013
0.35	6.0	0.002	0.275	0.003	9.0	1.0447605567677076
0.35	6.0	0.002	0.275	0.003	14.5	1.0447605567677076
0.35	6.0	0.002	0.275	0.003	20.0	1.0447605567677076
0.35	6.0	0.002	0.275	0.006	9.0	1.042908144433013
0.35	6.0	0.002	0.275	0.006	14.5	1.042908144433013
0.35	6.0	0.002	0.275	0.006	20.0	1.042908144433013
0.35	6.0	0.002	0.275	0.009	9.0	1.042908144433013
0.35	6.0	0.002	0.275	0.009	14.5	1.042908144433013
0.35	6.0	0.002	0.275	0.009	20.0	1.042908144433013
0.35	6.0	0.002	0.3	0.003	9.0	1.0447605567677076
0.35	6.0	0.002	0.3	0.003	14.5	1.0447605567677076
